target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.713	2825.67	120.294
ENST00000000412	2756	2578.71	3894.24	59.514
ENST00000000442	2215	2037.71	646.146	12.4964
ENST00000001008	2267	2089.71	8009.14	151.042
ENST00000001146	4732	4554.71	0	0
ENST00000002125	2176	1998.71	454.601	8.96352
ENST00000002165	2356	2178.71	1243.35	22.4901
ENST00000002501	2079	1901.71	1841.26	38.1566
ENST00000002596	8031	7853.71	19.2161	0.096425
ENST00000002829	3802	3624.71	0	0
ENST00000003084	6128	5950.71	0	0
ENST00000003100	3210	3032.71	3099.51	40.2773
ENST00000003302	4669	4491.71	80.725	0.708264
ENST00000003583	2544	2366.71	0	0
ENST00000003912	5481	5303.71	364.962	2.71185
ENST00000004103	1261	1083.71	0	0
ENST00000004531	7560	7382.71	0	0
ENST00000004921	1324	1146.71	0	0
ENST00000004980	4838	4660.71	354.389	2.99658
ENST00000004982	1457	1279.71	23	0.708295
ENST00000005082	2021	1843.71	206.961	4.42379
ENST00000005178	3576	3398.71	0	0
ENST00000005180	526	348.713	0	0
ENST00000005226	2700	2522.71	0	0
ENST00000005257	2880	2702.71	1602.73	23.37
ENST00000005259	4572	4394.71	228.601	2.04997
ENST00000005260	3622	3444.71	1667	19.0713
ENST00000005284	3088	2910.71	1	0.0135394
ENST00000005286	3480	3302.71	128.537	1.53376
ENST00000005340	3018	2840.71	1195.57	16.5862
ENST00000005374	993	815.713	9.25679	0.447221
ENST00000005386	2332	2154.71	853.539	15.6111
ENST00000005558	1834	1656.71	58.0743	1.38145
ENST00000005756	2224	2046.71	0	0
ENST00000005995	1101	923.713	0	0
ENST00000006015	2295	2117.71	0	0
ENST00000006053	3321	3143.71	933.904	11.7073
ENST00000006101	886	708.713	69.1257	3.84386
ENST00000006251	1767	1589.71	615.252	15.2522
ENST00000006275	805	627.713	607.149	38.1183
ENST00000006658	2719	2541.71	262.977	4.07746
ENST00000006724	2489	2311.71	0	0
ENST00000006750	1269	1091.71	1114.78	40.2422
ENST00000006777	1802	1624.71	294.244	7.13724
ENST00000006967	2434	2256.71	4.10917	0.071759
ENST00000007264	2050	1872.71	756.774	15.9255
ENST00000007390	1243	1065.71	1700.91	62.8985
ENST00000007414	3640	3462.71	329.329	3.74811
ENST00000007510	4401	4223.71	10.5077	0.0980422
ENST00000007516	717	539.713	2444.88	178.523
ENST00000007633	2807	2629.71	0	0
ENST00000007660	1790	1612.71	0	0
ENST00000007699	1590	1412.71	1	0.0278962
ENST00000007708	2384	2206.71	211.846	3.78333
ENST00000007722	3665	3487.71	6.93894e-08	7.84063e-10
ENST00000007735	1287	1109.71	0	0
ENST00000007969	1629	1451.71	176.75	4.79819
ENST00000008180	1056	878.713	143.797	6.44913
ENST00000008391	1711	1533.71	0	0
ENST00000008440	1667	1489.71	0	0
ENST00000008527	3267	3089.71	136	1.73468
ENST00000008876	2566	2388.71	0	0
ENST00000008938	720	542.713	0	0
ENST00000009041	1728	1550.71	484.598	12.3154
ENST00000009105	2612	2434.71	0	0
ENST00000009180	1169	991.713	845.415	33.5956
ENST00000009530	981	803.713	11511.4	564.449
ENST00000009589	626	448.713	41548.4	3649.09
ENST00000010132	1816	1638.71	0.0762115	0.0018328
ENST00000010299	1050	872.713	0	0
ENST00000010338	1767	1589.71	34.4691	0.854497
ENST00000010404	901	723.713	0	0
ENST00000011292	1487	1309.71	0	0
ENST00000011473	2127	1949.71	47.2582	0.955225
ENST00000011619	3113	2935.71	1052.82	14.1332
ENST00000011653	3114	2936.71	4051.29	54.3664
ENST00000011684	2881	2703.71	176.419	2.57148
ENST00000011691	815	637.713	694.502	42.9188
ENST00000011700	10969	10791.7	318.979	1.16485
ENST00000011898	4323	4145.71	6.084e-05	5.78347e-07
ENST00000011989	951	773.713	0	0
ENST00000012049	2310	2132.71	583.084	10.7745
ENST00000012134	9524	9346.71	498.413	2.1015
ENST00000012443	2109	1931.71	2349.72	47.9371
ENST00000013034	796	618.713	0	0
ENST00000013070	3694	3516.71	3205.22	35.9186
ENST00000013125	4354	4176.71	1002.36	9.45772
ENST00000013222	2559	2381.71	13.5729	0.224585
ENST00000013807	1278	1100.71	337.681	12.0901
ENST00000014914	7362	7184.71	199.411	1.0938
ENST00000014930	1173	995.713	1	0.039579
ENST00000014935	2652	2474.71	61.7791	0.98382
ENST00000016171	2356	2178.71	484.255	8.75937
ENST00000016913	1167	989.713	0	0
ENST00000016946	7253	7075.71	11.5183	0.0641528
ENST00000017003	3507	3329.71	1209	14.3093
ENST00000019019	1986	1808.71	46.5501	1.01426
ENST00000019103	1865	1687.71	0	0
ENST00000019317	4368	4190.71	0	0
ENST00000020673	4183	4005.71	0	0
ENST00000020926	5144	4966.71	0	0
ENST00000020945	2088	1910.71	0	0
ENST00000022615	1355	1177.71	5485.88	183.572
ENST00000023064	1761	1583.71	0	0
ENST00000023897	2083	1905.71	0	0
ENST00000023939	1650	1472.71	3474.12	92.9663
ENST00000024061	3546	3368.71	0	0
ENST00000025008	6635	6457.71	469.969	2.86807
ENST00000025301	9913	9735.71	1644	6.65477
ENST00000025399	1442	1264.71	0	0
ENST00000025469	1540	1362.71	489.941	14.169
ENST00000026218	2846	2668.71	237.824	3.51199
ENST00000027335	3693	3515.71	11.8056	0.132335
ENST00000029410	1747	1569.71	502.882	12.6254
ENST00000031135	1244	1066.71	0	0
ENST00000031146	5192	5014.71	1993.12	15.6634
ENST00000033079	5465	5287.71	828.717	6.17643
ENST00000034275	1762	1584.71	549.498	13.6652
ENST00000035307	3973	3795.71	782.139	8.12063
ENST00000035383	5000	4822.71	0	0
ENST00000037243	1002	824.713	3402.13	162.572
ENST00000037502	2095	1917.71	3661	75.2341
ENST00000037869	1810	1632.71	2023.69	48.8464
ENST00000038176	3569	3391.71	1670.68	19.4121
ENST00000039007	1585	1407.71	0	0
ENST00000039989	4469	4291.71	882.615	8.10474
ENST00000040584	3371	3193.71	0	0
ENST00000040663	1735	1557.71	376.415	9.52309
ENST00000040738	10565	10387.7	1439.64	5.46177
ENST00000040877	5130	4952.71	2170	17.2669
ENST00000042381	4051	3873.71	758.49	7.71652
ENST00000042931	1908	1730.71	0	0
ENST00000043402	2157	1979.71	0	0
ENST00000044462	1254	1076.71	4092.58	149.795
ENST00000045083	4279	4101.71	0	0
ENST00000045347	1410	1232.71	0	0
ENST00000046087	1213	1035.71	0	0
ENST00000046640	2866	2688.71	291.71	4.27569
ENST00000046794	4678	4500.71	756.815	6.62685
ENST00000050961	11091	10913.7	0	0
ENST00000052569	4590	4412.71	675.23	6.03038
ENST00000052754	2392	2214.71	0	0
ENST00000053243	994	816.713	3450.77	166.512
ENST00000053468	2110	1932.71	1010	20.5946
ENST00000053469	1874	1696.71	0	0
ENST00000053867	2148	1970.71	12424.9	248.467
ENST00000054650	1366	1188.71	295.909	9.81025
ENST00000054666	2205	2027.71	325.835	6.33271
ENST00000054668	420	243.164	0	0
ENST00000054950	2572	2394.71	3103.19	51.0685
ENST00000055077	1695	1517.71	2134.93	55.4362
ENST00000055335	3421	3243.71	142.193	1.72756
ENST00000055682	11719	11541.7	548.972	1.87447
ENST00000056217	5544	5366.71	269.005	1.97538
ENST00000056233	3686	3508.71	1144.16	12.851
ENST00000057513	2416	2238.71	0	0
ENST00000060969	2190	2012.71	138.435	2.71058
ENST00000061240	6708	6530.71	0	0
ENST00000062104	1294	1116.71	0	0
ENST00000064571	3024	2846.71	0	0
ENST00000064724	2169	1991.71	1.20249	0.0237933
ENST00000064778	7296	7118.71	1643.66	9.0993
ENST00000064780	3535	3357.71	298.329	3.50147
ENST00000066544	5801	5623.71	1596.29	11.1863
ENST00000070846	4241	4063.71	0	0
ENST00000072516	4697	4519.71	0	0
ENST00000072644	1803	1625.71	363.972	8.82313
ENST00000072869	2377	2199.71	626.805	11.2296
ENST00000074304	6752	6574.71	2289.34	13.7225
ENST00000075120	3915	3737.71	2186.86	23.0576
ENST00000075322	2651	2473.71	414.855	6.60916
ENST00000075430	3538	3360.71	248.393	2.91278
ENST00000075503	2995	2817.71	0	0
ENST00000078429	4147	3969.71	520	5.1623
ENST00000078445	2618	2440.71	0	0
ENST00000078527	2367	2189.71	474.602	8.54164
ENST00000080059	4095	3917.71	529.947	5.33087
ENST00000081029	1888	1710.71	1472.24	33.9157
ENST00000082259	2633	2455.71	0	0
ENST00000083182	6468	6290.71	858.12	5.37585
ENST00000084795	612	434.713	28076.4	2545.29
ENST00000084798	1844	1666.71	65.6009	1.55113
ENST00000085068	1122	944.713	1037.9	43.2967
ENST00000085079	2355	2177.71	275.364	4.98316
ENST00000085219	3268	3090.71	11711.4	149.331
ENST00000086933	1033	855.713	0	0
ENST00000155093	5239	5061.71	51.0967	0.397827
ENST00000155674	1735	1557.71	156.087	3.94891
ENST00000155840	3245	3067.71	23	0.295469
ENST00000155858	3929	3751.71	0	0
ENST00000155926	4391	4213.71	127.27	1.19031
ENST00000156084	2740	2562.71	1.82775	0.028107
ENST00000156109	1735	1557.71	1074	27.1716
ENST00000156471	5945	5767.71	1570.82	10.733
ENST00000156499	1060	882.713	0	0
ENST00000156626	2570	2392.71	0	0
ENST00000156825	2559	2381.71	58.4718	0.967512
ENST00000157600	1851	1673.71	661.701	15.5804
ENST00000157812	1591	1413.71	2883.8	80.3901
ENST00000158009	1388	1210.71	3.81098	0.124049
ENST00000158149	3797	3619.71	136.547	1.48665
ENST00000158166	2459	2281.71	0	0
ENST00000158526	1240	1062.71	10.2453	0.379933
ENST00000158762	2512	2334.71	3560.5	60.1002
ENST00000158771	4209	4031.71	565.64	5.52903
ENST00000159060	2042	1864.71	0	0
ENST00000159087	4152	3974.71	84	0.832861
ENST00000159111	5593	5415.71	3275.63	23.8363
ENST00000159647	2964	2786.71	1.01796e-07	1.43958e-09
ENST00000160262	1934	1756.71	7620.09	170.946
ENST00000160298	3889	3711.71	155.159	1.64741
ENST00000160373	5970	5792.71	0	0
ENST00000160382	1537	1359.71	0	0
ENST00000160713	558	380.713	0	0
ENST00000160740	6111	5933.71	42.7756	0.284098
ENST00000160827	2113	1935.71	2578.69	52.4996
ENST00000161006	1386	1208.71	0	0
ENST00000161559	3519	3341.71	266.68	3.14499
ENST00000161863	6316	6138.71	807	5.18078
ENST00000162023	1623	1445.71	429.826	11.7168
ENST00000162044	1820	1642.71	613.506	14.7182
ENST00000162330	3221	3043.71	806.384	10.4409
ENST00000162391	5523	5345.71	433	3.19213
ENST00000162749	2223	2045.71	374.073	7.20626
ENST00000163416	2969	2791.71	933.765	13.1815
ENST00000164024	11956	11778.7	318	1.06397
ENST00000164133	2745	2567.71	443.614	6.8086
ENST00000164139	3198	3020.71	0	0
ENST00000164227	2038	1860.71	806	17.0708
ENST00000164247	4273	4095.71	0	0
ENST00000164305	2172	1994.71	398.35	7.87016
ENST00000164640	3689	3511.71	0	0
ENST00000165524	264	95.5899	0	0
ENST00000165698	3857	3679.71	0	0
ENST00000166133	489	311.723	0	0
ENST00000166139	2501	2323.71	1486	25.202
ENST00000166244	4943	4765.71	0	0
ENST00000166345	2672	2494.71	614.157	9.70192
ENST00000166534	2230	2052.71	224.207	4.30448
ENST00000167106	5724	5546.71	492.511	3.49928
ENST00000167462	3480	3302.71	0	0
ENST00000167586	1662	1484.71	2	0.0530868
ENST00000167588	1737	1559.71	0	0
ENST00000167825	3443	3265.71	0	0
ENST00000168148	1024	846.713	0	0
ENST00000168216	960	782.713	2987.68	150.429
ENST00000168712	1220	1042.71	0	0
ENST00000168977	1126	948.713	0	0
ENST00000169293	2440	2262.71	0	0
ENST00000169298	4645	4467.71	0.131896	0.00116344
ENST00000169551	1527	1349.71	892.755	26.0669
ENST00000169565	891	713.713	0	0
ENST00000170150	1898	1720.71	0	0
ENST00000170168	4578	4400.71	1081	9.68058
ENST00000170447	2848	2670.71	952.524	14.0555
ENST00000170564	3492	3314.71	297	3.53109
ENST00000170630	3446	3268.71	672.521	8.10827
ENST00000171000	3604	3426.71	8.77237	0.100888
ENST00000171111	2955	2777.71	119.368	1.69356
ENST00000171214	1714	1536.71	0	0
ENST00000171757	1714	1536.71	411.793	10.5605
ENST00000171887	10331	10153.7	11.9396	0.0463407
ENST00000172229	3417	3239.71	5.21321	0.0634158
ENST00000172853	20577	20399.7	0	0
ENST00000173229	5954	5776.71	0.0564797	0.00038531
ENST00000173527	1940	1762.71	858	19.1825
ENST00000173898	4647	4469.71	0	0
ENST00000174618	4996	4818.71	428	3.50035
ENST00000174621	4170	3992.71	0	0
ENST00000174653	3661	3483.71	0	0
ENST00000175091	1765	1587.71	1161	28.8177
ENST00000175238	3367	3189.71	0	0
ENST00000175506	2356	2178.71	0	0
ENST00000175756	3669	3491.71	2942.75	33.2134
ENST00000176183	1375	1197.71	4	0.131615
ENST00000176195	366	190.295	0	0
ENST00000176643	3928	3750.71	18.0617	0.189777
ENST00000176763	6060	5882.71	6694.58	44.8481
ENST00000177648	4537	4359.71	689.109	6.22915
ENST00000177694	2572	2394.71	125	2.0571
ENST00000177742	1040	862.713	230.229	10.517
ENST00000178638	6413	6235.71	1.61673	0.0102176
ENST00000178640	2347	2169.71	577.086	10.4818
ENST00000179259	1361	1183.71	853	28.3989
ENST00000179765	8844	8666.71	9.33031	0.0424268
ENST00000179882	3940	3762.71	0	0
ENST00000180166	1688	1510.71	0	0
ENST00000180173	3850	3672.71	12.2679	0.131639
ENST00000181383	1717	1539.71	4	0.102381
ENST00000181796	3785	3607.71	5.1824	0.0566106
ENST00000181839	7298	7120.71	615.383	3.40581
ENST00000182096	4782	4604.71	13.4495	0.115107
ENST00000182290	1318	1140.71	11	0.380028
ENST00000182377	2095	1917.71	0	0
ENST00000182527	6908	6730.71	553	3.2379
ENST00000183605	3520	3342.71	0	0
ENST00000184183	1614	1436.71	0	0
ENST00000184266	671	493.713	2747.82	219.337
ENST00000184956	3932	3754.71	525.478	5.5154
ENST00000185150	2433	2255.71	707.043	12.3527
ENST00000185206	2713	2535.71	0	0
ENST00000185907	1255	1077.71	0.166442	0.00608637
ENST00000186436	6640	6462.71	3180	19.3915
ENST00000187397	3433	3255.71	0	0
ENST00000187608	1300	1122.71	13.8103	0.484767
ENST00000187762	2649	2471.71	602	9.59836
ENST00000187879	1598	1420.71	7.56869	0.209949
ENST00000187910	1674	1496.71	0	0
ENST00000188312	2464	2286.71	45.9161	0.791319
ENST00000188376	1909	1731.71	304.99	6.94078
ENST00000188403	1630	1452.71	0	0
ENST00000188790	2780	2602.71	0	0
ENST00000189444	3011	2833.71	4472.24	62.1968
ENST00000189978	2754	2576.71	0	0
ENST00000190165	2183	2005.71	0	0
ENST00000190611	7055	6877.71	0	0
ENST00000190983	1403	1225.71	0	0
ENST00000191018	1898	1720.71	986.467	22.5929
ENST00000191063	1567	1389.71	35.9897	1.02059
ENST00000192314	1370	1192.71	1	0.0330417
ENST00000192788	9570	9392.71	770	3.23071
ENST00000193029	1216	1038.71	0	0
