target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.966	2719.01	115.816
ENST00000000412	2756	2578.97	3848.53	58.8576
ENST00000000442	2215	2037.97	585.247	11.3265
ENST00000001008	2267	2089.97	8019.49	151.342
ENST00000001146	4732	4554.97	0	0
ENST00000002125	2176	1998.97	470.652	9.2864
ENST00000002165	2356	2178.97	1317.55	23.8489
ENST00000002501	2079	1901.97	1855.67	38.4815
ENST00000002596	8031	7853.97	16	0.0803496
ENST00000002829	3802	3624.97	0	0
ENST00000003084	6128	5950.97	0	0
ENST00000003100	3210	3032.97	3069.45	39.916
ENST00000003302	4669	4491.97	77.2027	0.677874
ENST00000003583	2544	2366.97	0	0
ENST00000003912	5481	5303.97	350.021	2.60283
ENST00000004103	1261	1083.97	8.16317	0.297027
ENST00000004531	7560	7382.97	0	0
ENST00000004921	1324	1146.97	0	0
ENST00000004980	4838	4660.97	377.267	3.19246
ENST00000004982	1457	1279.97	30	0.924434
ENST00000005082	2021	1843.97	252.05	5.39122
ENST00000005178	3576	3398.97	1	0.011604
ENST00000005180	526	348.966	0	0
ENST00000005226	2700	2522.97	0	0
ENST00000005257	2880	2702.97	1682.48	24.5506
ENST00000005259	4572	4394.97	205.689	1.8459
ENST00000005260	3622	3444.97	1629	18.6504
ENST00000005284	3088	2910.97	0	0
ENST00000005286	3480	3302.97	84.2066	1.00553
ENST00000005340	3018	2840.97	1221.76	16.9618
ENST00000005374	993	815.966	14.2779	0.690152
ENST00000005386	2332	2154.97	833.935	15.2632
ENST00000005558	1834	1656.97	71.0211	1.69055
ENST00000005756	2224	2046.97	0	0
ENST00000005995	1101	923.966	0	0
ENST00000006015	2295	2117.97	0	0
ENST00000006053	3321	3143.97	936.502	11.7485
ENST00000006101	886	708.966	86.6357	4.81975
ENST00000006251	1767	1589.97	685.841	17.0133
ENST00000006275	805	627.966	697.298	43.7961
ENST00000006658	2719	2541.97	259.15	4.02101
ENST00000006724	2489	2311.97	0	0
ENST00000006750	1269	1091.97	1068.88	38.6075
ENST00000006777	1802	1624.97	285.806	6.93713
ENST00000006967	2434	2256.97	0	0
ENST00000007264	2050	1872.97	755.014	15.8993
ENST00000007390	1243	1065.97	1741.85	64.4497
ENST00000007414	3640	3462.97	368	4.19134
ENST00000007510	4401	4223.97	23.3002	0.217566
ENST00000007516	717	539.966	2439.01	178.156
ENST00000007633	2807	2629.97	0	0
ENST00000007660	1790	1612.97	0	0
ENST00000007699	1590	1412.97	0	0
ENST00000007708	2384	2206.97	193.469	3.45756
ENST00000007722	3665	3487.97	9.439	0.106735
ENST00000007735	1287	1109.97	0	0
ENST00000007969	1629	1451.97	185.051	5.02676
ENST00000008180	1056	878.966	107.034	4.80287
ENST00000008391	1711	1533.97	0	0
ENST00000008440	1667	1489.97	0	0
ENST00000008527	3267	3089.97	142	1.81254
ENST00000008876	2566	2388.97	0	0
ENST00000008938	720	542.966	0	0
ENST00000009041	1728	1550.97	290.806	7.39527
ENST00000009105	2612	2434.97	0	0
ENST00000009180	1169	991.966	867.883	34.5078
ENST00000009530	981	803.966	11335.1	556.082
ENST00000009589	626	448.966	41338.5	3631.57
ENST00000010132	1816	1638.97	55.0852	1.32562
ENST00000010299	1050	872.966	0	0
ENST00000010338	1767	1589.97	76.0745	1.88714
ENST00000010404	901	723.966	0	0
