target_id	length	eff_length	est_counts	tpm
FBtr0071763	4831	4614.32	279.06	3.47678
FBtr0071764	5180	4963.32	8.80086	0.101939
FBtr0100521	4644	4427.32	201.139	2.61182
FBtr0083387	4284	4067.32	0	0
FBtr0083388	3953	3736.32	159.744	2.45793
FBtr0300485	4559	4342.32	321.599	4.25775
FBtr0306337	5265	5048.32	78.6565	0.895726
FBtr0083381	3549	3332.32	44.4574	0.766981
FBtr0083382	3297	3080.32	49.5274	0.924352
FBtr0083383	3250	3033.32	74.0567	1.40357
FBtr0083384	4743	4526.32	119.006	1.51151
FBtr0083385	3703	3486.32	11.5754	0.190877
FBtr0330709	2537	2320.32	23.3776	0.579214
FBtr0075357	6006	5789.32	644.195	6.39701
FBtr0112790	6060	5843.32	583.644	5.74216
FBtr0330130	6261	6044.32	186.214	1.77113
FBtr0330131	5967	5750.32	53.3079	0.532951
FBtr0330132	5913	5696.32	57.5682	0.581
FBtr0330133	6315	6098.32	171.397	1.61577
FBtr0330134	5712	5495.32	193.425	2.02352
FBtr0330135	5658	5441.32	212.606	2.24625
FBtr0330136	6060	5843.32	583.644	5.74216
FBtr0080168	1774	1557.32	258	9.52422
FBtr0070072	917	700.487	0	0
FBtr0082780	4454	4237.32	414.341	5.62152
FBtr0300486	4077	3860.32	547.659	8.15595
FBtr0074015	2080	1863.32	4.56077	0.140714
FBtr0100326	1996	1779.32	0.0425367	0.00137435
FBtr0100328	2774	2557.32	11.7359	0.263827
FBtr0290063	2017	1800.32	0.164753	0.00526103
FBtr0290064	1984	1767.32	42.487	1.38206
FBtr0305189	2053	1836.32	0.000263205	8.24013e-06
FBtr0305190	1963	1746.32	13.355	0.439649
FBtr0305191	2690	2473.32	193.587	4.4997
FBtr0305192	1969	1752.32	32.6449	1.071
FBtr0305193	2002	1785.32	0.108791	0.00350319
FBtr0305194	2020	1803.32	0	0
FBtr0305195	2041	1824.32	138.313	4.35863
FBtr0305196	2026	1809.32	0	0
FBtr0085609	1944	1727.32	429	14.2782
FBtr0085610	1894	1677.32	0	0
FBtr0084619	3469	3252.32	153.5	2.71333
FBtr0330310	3469	3252.32	153.5	2.71333
FBtr0072367	4782	4565.32	276.921	3.48717
FBtr0072368	4833	4616.32	162.079	2.01845
FBtr0073299	2460	2243.32	950.02	24.3461
FBtr0073300	818	601.681	194.98	18.6299
FBtr0084639	2379	2162.32	173	4.59953
FBtr0084640	2216	1999.32	0	0
FBtr0070822	1637	1420.32	10987.1	444.716
FBtr0070823	2654	2437.32	6150.3	145.068
FBtr0100662	2252	2035.32	292.034	8.24876
FBtr0100663	1928	1711.32	31679.6	1064.23
FBtr0086029	1622	1405.32	3449	141.093
FBtr0071519	1726	1509.32	30765.2	1171.83
FBtr0300946	2384	2167.32	74.8098	1.98437
FBtr0078478	1543	1326.32	6675.23	289.338
FBtr0334090	1619	1402.32	534.77	21.9234
FBtr0082785	1565	1348.32	3352.09	142.926
FBtr0082786	1643	1426.32	3216.91	129.661
FBtr0083143	1572	1355.32	1970	83.5626
FBtr0079219	4287	4070.32	164.886	2.32885
FBtr0079220	4260	4043.32	2620.53	37.2596
FBtr0079221	4277	4060.32	887.404	12.5646
FBtr0079431	4522	4305.32	4935.71	65.907
FBtr0100353	1600	1383.32	384.288	15.9706
FBtr0086111	1663	1446.32	22.304	0.886555
FBtr0086112	1795	1578.32	152.989	5.57255
FBtr0086113	1675	1458.32	422.648	16.6615
FBtr0330251	1701	1484.32	51.0182	1.97599
FBtr0330252	1662	1445.32	8.04046	0.319819
FBtr0100589	1071	854.319	43803.2	2947.63
FBtr0100590	1016	799.319	1152.32	82.8786
FBtr0100591	2077	1860.32	99.6759	3.08028
FBtr0100593	2022	1805.32	1.97136	0.0627769
FBtr0100594	1245	1028.32	814.153	45.5162
FBtr0006151	2077	1860.32	99.6759	3.08028
FBtr0100187	2022	1805.32	1.97136	0.0627769
FBtr0086744	2291	2074.32	1790	49.6095
FBtr0078053	1806	1589.32	11	0.397896
FBtr0083478	2113	1896.32	288	8.73109
FBtr0331348	2141	1924.32	0	0
FBtr0084994	2636	2419.32	64450	1531.5
FBtr0084995	1274	1057.32	49680.8	2701.28
FBtr0084999	1481	1264.32	2893.17	131.554
FBtr0085000	1745	1528.32	5126.74	192.848
FBtr0085001	1530	1313.32	568.281	24.876
FBtr0114544	1797	1580.32	119.537	4.34857
FBtr0306657	1526	1309.32	0	0
FBtr0310660	1528	1311.32	492.289	21.5824
FBtr0310661	1615	1398.32	21077.1	866.549
FBtr0081618	1833	1616.32	0	0
FBtr0081619	1540	1323.32	7.50471e-06	3.26029e-07
FBtr0081620	1524	1307.32	6.99999	0.307825
FBtr0081153	1744	1527.32	40.7496	1.53384
FBtr0081154	1789	1572.32	82.2504	3.00735
FBtr0071331	1422	1205.32	75.1807	3.58585
FBtr0307281	973	756.414	115.819	8.80255
FBtr0086983	1621	1404.32	6601.86	270.264
FBtr0087004	1598	1381.32	15996.1	665.746
FBtr0089517	1252	1035.32	2007.3	111.462
FBtr0089518	1184	967.319	648.865	38.5631
FBtr0089519	1432	1215.32	618.007	29.2342
FBtr0089520	1300	1083.32	97.7686	5.18837
FBtr0070025	1249	1032.32	216.364	12.0492
FBtr0301931	1206	989.319	1498.23	87.0622
FBtr0070504	1013	796.319	8	0.577551
FBtr0085611	280	96.6846	2159	1283.76
FBtr0077850	4874	4657.32	643.212	7.93973
FBtr0077851	4261	4044.32	67.443	0.958692
FBtr0330658	4931	4714.32	19.9988	0.243878
FBtr0330659	4176	3959.32	260.229	3.77852
FBtr0330660	3931	3714.32	609.236	9.42962
FBtr0086058	4112	3895.32	867.367	12.8011
FBtr0086059	2667	2450.32	13.6437	0.320108
FBtr0300504	3087	2870.32	473.989	9.49348
FBtr0300505	2934	2717.32	0	0
FBtr0078481	1211	994.319	8444.51	488.243
FBtr0334113	1328	1111.32	66.4891	3.43953
FBtr0070109	5453	5236.32	0.00964269	0.000105867
FBtr0307291	6331	6114.32	1884.2	17.716
FBtr0307292	5282	5065.32	0	0
FBtr0307293	5456	5239.32	1049.92	11.5204
FBtr0307294	6355	6138.32	718.938	6.73332
FBtr0307295	5456	5239.32	966.942	10.6099
FBtr0089420	790	573.77	186	18.6364
FBtr0080344	3436	3219.32	19586.8	349.773
FBtr0080345	2651	2434.32	0	0
FBtr0080347	2385	2168.32	264.912	7.0237
FBtr0300567	2302	2085.32	0	0
FBtr0331644	3342	3125.32	247.66	4.55563
FBtr0331645	4147	3930.32	625.977	9.15626
FBtr0331646	3381	3164.32	91.938	1.67033
FBtr0331647	3019	2802.32	1.8831e-06	3.86317e-08
FBtr0331648	2431	2214.32	165.755	4.30341
FBtr0331998	3510	3293.32	0	0
FBtr0075517	863	646.588	271	24.0951
FBtr0076543	2415	2198.32	3465.19	90.62
FBtr0076544	2178	1961.32	642.039	18.8192
FBtr0076545	1519	1302.32	32587	1438.51
FBtr0076546	2252	2035.32	33.9922	0.960139
FBtr0112791	1854	1637.32	141.048	4.95247
FBtr0331550	2110	1893.32	754.749	22.9174
FBtr0089988	3116	2899.32	110.969	2.20035
FBtr0089989	3220	3003.32	187.268	3.58467
FBtr0089990	3123	2906.32	1367.56	27.0515
FBtr0089991	3136	2919.32	3575.94	70.4199
FBtr0089992	3127	2910.32	3103.26	61.3007
FBtr0332583	3211	2994.32	0	0
FBtr0087702	5999	5782.32	1944	19.3278
FBtr0081030	1435	1218.32	14172	668.74
FBtr0307350	2207	1990.32	0	0
FBtr0076599	1547	1330.32	10849	468.836
FBtr0070075	2677	2460.32	0	0
FBtr0084659	1413	1196.32	374.998	18.0206
FBtr0084660	1986	1769.32	311.002	10.1052
FBtr0306171	1271	1054.32	0	0
FBtr0084692	6284	6067.32	1783	16.8944
FBtr0080165	2838	2621.32	65.4332	1.43505
FBtr0112793	2704	2487.32	187.567	4.33523
FBtr0082483	1573	1356.32	1126	47.727
FBtr0085864	634	419.465	3169	434.324
FBtr0074372	2575	2358.32	261.771	6.38127
FBtr0100417	2913	2696.32	56.4264	1.20309
FBtr0080542	2026	1809.32	636.472	20.2233
FBtr0309960	2135	1918.32	1689.53	50.6328
FBtr0072378	2161	1944.32	0	0
FBtr0072379	2582	2365.32	290	7.04848
FBtr0300076	2236	2019.32	0	0
FBtr0084869	1999	1782.32	126.828	4.0909
FBtr0074388	6361	6144.32	2037.37	19.0626
FBtr0111000	5486	5269.32	239.635	2.61446
FBtr0081664	1490	1273.32	0	0
FBtr0081665	2510	2293.32	0	0
FBtr0081666	2547	2330.32	0	0
FBtr0081667	2532	2315.32	0	0
FBtr0081668	2525	2308.32	39	0.971306
FBtr0073855	1881	1664.32	916.973	31.6743
FBtr0300566	843	626.62	575.526	52.8017
FBtr0307296	1963	1746.32	29.713	0.97816
FBtr0332843	1855	1638.32	0	0
FBtr0332844	1813	1596.32	14.7889	0.532602
FBtr0070672	4048	3831.32	0	0
FBtr0300608	4421	4204.32	0	0
FBtr0300609	4388	4171.32	0	0
FBtr0308914	4881	4664.32	0	0
FBtr0308915	5390	5173.32	6	0.066676
FBtr0331162	4048	3831.32	0	0
FBtr0079929	3287	3070.32	176.5	3.30483
FBtr0329984	3287	3070.32	176.5	3.30483
FBtr0087782	1486	1269.32	1408.08	63.7739
FBtr0087783	986	769.357	2193.92	163.938
FBtr0080803	4037	3820.32	0	0
FBtr0080804	3697	3480.32	0	0
FBtr0080805	3018	2801.32	2513	51.5724
FBtr0081002	4149	3932.32	546.211	7.98544
FBtr0305688	3705	3488.32	511.773	8.43429
FBtr0330225	5361	5144.32	534.805	5.97661
FBtr0330226	4149	3932.32	546.211	7.98544
FBtr0084949	3013	2796.32	747	15.3575
FBtr0070261	3867	3650.32	0	0
FBtr0070262	4419	4202.32	0	0
FBtr0070263	4155	3938.32	0	0
FBtr0070265	8223	8006.32	64.8017	0.465308
FBtr0070266	4236	4019.32	0	0
FBtr0300427	4305	4088.32	106.506	1.49767
FBtr0300428	3981	3764.32	0	0
FBtr0300429	3119	2902.32	0	0
FBtr0303562	9822	9605.32	18.0212	0.10786
FBtr0303563	4213	3996.32	43.6486	0.62791
FBtr0303564	4546	4329.32	0	0
FBtr0308319	4368	4151.32	73.0227	1.01125
FBtr0330406	4188	3971.32	0	0
FBtr0332293	4235	4018.32	0	0
FBtr0075523	5327	5110.32	0	0
FBtr0075524	5322	5105.32	165.825	1.8673
FBtr0075525	5339	5122.32	712.029	7.99131
FBtr0075526	5553	5336.32	54.8755	0.591186
FBtr0330160	5339	5122.32	712.029	7.99131
FBtr0333580	5351	5134.32	96.2423	1.07763
FBtr0075621	532	320.45	0	0
FBtr0070638	1448	1231.32	267	12.466
FBtr0077423	1352	1135.32	16	0.810195
FBtr0079083	4882	4665.32	78.2086	0.963741
FBtr0079084	4595	4378.32	170.35	2.23677
FBtr0079085	4062	3845.32	0.0193121	0.000288725
FBtr0302567	2511	2294.32	168.46	4.22114
FBtr0302568	4559	4342.32	215.505	2.85314
FBtr0310624	4535	4318.32	0	0
FBtr0310625	4676	4459.32	486.458	6.27139
FBtr0080087	1535	1318.32	1220.31	53.2152
FBtr0300982	1564	1347.32	0	0
FBtr0302378	1797	1580.32	130.693	4.75439
FBtr0071379	2947	2730.32	37	0.779069
FBtr0301342	2929	2712.32	3794	80.4163
FBtr0072117	2732	2515.32	257.01	5.87414
FBtr0074597	2494	2277.32	85.5646	2.16002
FBtr0074598	2051	1834.32	18.0642	0.56615
FBtr0074599	3413	3196.32	252.807	4.54701
FBtr0330224	2494	2277.32	85.5646	2.16002
FBtr0332842	1880	1663.32	0	0
FBtr0082119	2994	2777.32	2791.13	57.7753
FBtr0301093	4532	4315.32	261.865	3.48861
FBtr0302382	4379	4162.32	0	0
FBtr0083194	2651	2434.32	0	0
FBtr0083195	2598	2381.32	217	5.23877
FBtr0083196	2633	2416.32	0	0
FBtr0085484	6602	6385.32	3125.67	28.1415
FBtr0080844	1961	1744.32	0	0
FBtr0080845	2042	1825.32	1098.61	34.6013
FBtr0080846	1882	1665.32	1290.32	44.5436
FBtr0080847	2269	2052.32	54.0739	1.51471
FBtr0081412	2511	2294.32	682.487	17.1013
FBtr0081413	2353	2136.32	144.513	3.8889
FBtr0088001	1488	1271.32	1988.23	89.9084
FBtr0088002	1394	1177.32	15256.1	744.965
FBtr0304963	5672	5455.32	3308.6	34.8667
FBtr0304964	3390	3173.32	5821.11	105.458
FBtr0077511	4307	4090.32	250.24	3.51712
FBtr0077512	3631	3414.32	107.471	1.80956
FBtr0077513	3863	3646.32	0	0
FBtr0290077	4296	4079.32	357.798	5.0424
FBtr0290078	4539	4322.32	188.926	2.51283
FBtr0290079	3018	2801.32	263.638	5.41044
FBtr0290080	3715	3498.32	1780.54	29.2603
FBtr0290081	4288	4071.32	1665.93	23.5239
