target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.771	2734	116.431
ENST00000000412	2756	2578.77	3709.57	56.7134
ENST00000000442	2215	2037.77	539.901	10.4456
ENST00000001008	2267	2089.77	7944.8	149.885
ENST00000001146	4732	4554.77	0	0
ENST00000002125	2176	1998.77	506.937	9.99921
ENST00000002165	2356	2178.77	1304.81	23.6108
ENST00000002501	2079	1901.77	1808.76	37.4971
ENST00000002596	8031	7853.77	14.5827	0.0732038
ENST00000002829	3802	3624.77	0	0
ENST00000003084	6128	5950.77	0	0
ENST00000003100	3210	3032.77	3057.64	39.7485
ENST00000003302	4669	4491.77	179.23	1.57314
ENST00000003583	2544	2366.77	0	0
ENST00000003912	5481	5303.77	359.443	2.6719
ENST00000004103	1261	1083.77	5.22289	0.189998
ENST00000004531	7560	7382.77	0	0
ENST00000004921	1324	1146.77	0	0
ENST00000004980	4838	4660.77	241.058	2.03911
ENST00000004982	1457	1279.77	32	0.985809
ENST00000005082	2021	1843.77	136.12	2.91065
ENST00000005178	3576	3398.77	0	0
ENST00000005180	526	348.771	0	0
ENST00000005226	2700	2522.77	0	0
ENST00000005257	2880	2702.77	1683	24.5499
ENST00000005259	4572	4394.77	209.338	1.87796
ENST00000005260	3622	3444.77	1605.73	18.3776
ENST00000005284	3088	2910.77	3	0.0406339
ENST00000005286	3480	3302.77	83.9964	1.00267
ENST00000005340	3018	2840.77	1275.62	17.7036
ENST00000005374	993	815.771	19.4378	0.939405
ENST00000005386	2332	2154.77	847.214	15.5013
ENST00000005558	1834	1656.77	40.5043	0.963858
ENST00000005756	2224	2046.77	0	0
ENST00000005995	1101	923.771	0	0
ENST00000006015	2295	2117.77	0	0
ENST00000006053	3321	3143.77	913.946	11.4616
ENST00000006101	886	708.771	77.9988	4.33867
ENST00000006251	1767	1589.77	661.009	16.3926
ENST00000006275	805	627.771	773.827	48.5979
ENST00000006658	2719	2541.77	337.11	5.2289
ENST00000006724	2489	2311.77	0	0
ENST00000006750	1269	1091.77	1039.19	37.5264
ENST00000006777	1802	1624.77	454.079	11.0183
ENST00000006967	2434	2256.77	0	0
ENST00000007264	2050	1872.77	665.899	14.0184
ENST00000007390	1243	1065.77	1724.87	63.807
ENST00000007414	3640	3462.77	300.775	3.42446
ENST00000007510	4401	4223.77	42.9588	0.400984
ENST00000007516	717	539.771	2349.64	171.62
ENST00000007633	2807	2629.77	0	0
ENST00000007660	1790	1612.77	0	0
ENST00000007699	1590	1412.77	0	0
ENST00000007708	2384	2206.77	152.866	2.73105
ENST00000007722	3665	3487.77	0	0
ENST00000007735	1287	1109.77	0	0
ENST00000007969	1629	1451.77	180.523	4.90241
ENST00000008180	1056	878.771	136.571	6.12716
ENST00000008391	1711	1533.77	0	0
ENST00000008440	1667	1489.77	0	0
ENST00000008527	3267	3089.77	145	1.85019
ENST00000008876	2566	2388.77	0	0
ENST00000008938	720	542.771	0	0
ENST00000009041	1728	1550.77	460.385	11.7044
ENST00000009105	2612	2434.77	0	0
ENST00000009180	1169	991.771	845.282	33.602
ENST00000009530	981	803.771	11612.2	569.584
ENST00000009589	626	448.771	41594.7	3654.17
ENST00000010132	1816	1638.77	0	0
ENST00000010299	1050	872.771	0	0
ENST00000010338	1767	1589.77	149.056	3.69649
ENST00000010404	901	723.771	0	0
ENST00000011292	1487	1309.77	0	0
ENST00000011473	2127	1949.77	0	0
ENST00000011619	3113	2935.77	1016.77	13.6545
ENST00000011653	3114	2936.77	3973.49	53.3429
ENST00000011684	2881	2703.77	146.39	2.13459
ENST00000011691	815	637.771	706.457	43.6713
ENST00000011700	10969	10791.8	293.101	1.07078
ENST00000011898	4323	4145.77	2.90853e-05	2.76595e-07
ENST00000011989	951	773.771	0	0
ENST00000012049	2310	2132.77	594.454	10.9888
ENST00000012134	9524	9346.77	396.426	1.67215
ENST00000012443	2109	1931.77	2301.87	46.9786
ENST00000013034	796	618.771	0	0
ENST00000013070	3694	3516.77	3007.51	33.7162
ENST00000013125	4354	4176.77	965.257	9.11124
ENST00000013222	2559	2381.77	8.14379	0.134804
ENST00000013807	1278	1100.77	343.511	12.3032
ENST00000014914	7362	7184.77	192.093	1.05408
ENST00000014930	1173	995.771	5	0.197964
ENST00000014935	2652	2474.77	56.5487	0.900871
ENST00000016171	2356	2178.77	471.155	8.52565
ENST00000016913	1167	989.771	0	0
ENST00000016946	7253	7075.77	4.87108	0.027141
ENST00000017003	3507	3329.77	1243	14.7174
ENST00000019019	1986	1808.77	47.5845	1.03719
ENST00000019103	1865	1687.77	0	0
ENST00000019317	4368	4190.77	0	0
ENST00000020673	4183	4005.77	0	0
ENST00000020926	5144	4966.77	0	0
ENST00000020945	2088	1910.77	0	0
ENST00000022615	1355	1177.77	5459.92	182.768
ENST00000023064	1761	1583.77	0	0
ENST00000023897	2083	1905.77	0	0
ENST00000023939	1650	1472.77	3541.68	94.809
ENST00000024061	3546	3368.77	0.00967718	0.000113254
ENST00000025008	6635	6457.77	300.451	1.83428
ENST00000025301	9913	9735.77	1621	6.56429
ENST00000025399	1442	1264.77	15.8055	0.492686
ENST00000025469	1540	1362.77	553.305	16.0072
ENST00000026218	2846	2668.77	199.965	2.95405
ENST00000027335	3693	3515.77	15.8639	0.177895
ENST00000029410	1747	1569.77	547.035	13.739
ENST00000031135	1244	1066.77	26.069	0.963448
ENST00000031146	5192	5014.77	1778.67	13.9836
ENST00000033079	5465	5287.77	764.453	5.69972
ENST00000034275	1762	1584.77	248.779	6.18902
ENST00000035307	3973	3795.77	764.546	7.94106
ENST00000035383	5000	4822.77	0	0
ENST00000037243	1002	824.771	3419.19	163.442
ENST00000037502	2095	1917.77	3528	72.5282
ENST00000037869	1810	1632.77	1921.84	46.4053
ENST00000038176	3569	3391.77	1646.56	19.1393
ENST00000039007	1585	1407.77	0	0
ENST00000039989	4469	4291.77	840.999	7.72563
ENST00000040584	3371	3193.77	0	0
ENST00000040663	1735	1557.77	324.522	8.21326
ENST00000040738	10565	10387.8	1365.98	5.18438
ENST00000040877	5130	4952.77	2153	17.1384
ENST00000042381	4051	3873.77	912.972	9.29177
ENST00000042931	1908	1730.77	0	0
ENST00000043402	2157	1979.77	0	0
ENST00000044462	1254	1076.77	4084.58	149.554
ENST00000045083	4279	4101.77	0	0
ENST00000045347	1410	1232.77	0	0
ENST00000046087	1213	1035.77	0	0
ENST00000046640	2866	2688.77	263.714	3.86683
ENST00000046794	4678	4500.77	746.325	6.53757
ENST00000050961	11091	10913.8	0	0
ENST00000052569	4590	4412.77	680.823	6.08272
ENST00000052754	2392	2214.77	0	0
ENST00000053243	994	816.771	3586.35	173.112
ENST00000053468	2110	1932.77	1044	21.2959
ENST00000053469	1874	1696.77	0	0
ENST00000053867	2148	1970.77	12444.1	248.944
ENST00000054650	1366	1188.77	323.309	10.7225
ENST00000054666	2205	2027.77	335.02	6.51369
ENST00000054668	420	243.263	0	0
ENST00000054950	2572	2394.77	3080.88	50.7207
ENST00000055077	1695	1517.77	2184.29	56.7388
ENST00000055335	3421	3243.77	137.446	1.67054
ENST00000055682	11719	11541.8	612	2.09052
ENST00000056217	5544	5366.77	221.73	1.62887
ENST00000056233	3686	3508.77	1183.07	13.2932
ENST00000057513	2416	2238.77	0	0
ENST00000060969	2190	2012.77	114.017	2.23332
ENST00000061240	6708	6530.77	0	0
ENST00000062104	1294	1116.77	0	0
ENST00000064571	3024	2846.77	0	0
ENST00000064724	2169	1991.77	0	0
ENST00000064778	7296	7118.77	1586.63	8.78712
ENST00000064780	3535	3357.77	318.996	3.74549
ENST00000066544	5801	5623.77	1637	11.4761
ENST00000070846	4241	4063.77	0	0
ENST00000072516	4697	4519.77	0	0
ENST00000072644	1803	1625.77	410.996	9.96673
ENST00000072869	2377	2199.77	626.299	11.2248
ENST00000074304	6752	6574.77	2213.32	13.272
ENST00000075120	3915	3737.77	2191	23.1103
ENST00000075322	2651	2473.77	511.123	8.14593
ENST00000075430	3538	3360.77	182.555	2.14155
ENST00000075503	2995	2817.77	0	0
ENST00000078429	4147	3969.77	507	5.03521
ENST00000078445	2618	2440.77	0	0
ENST00000078527	2367	2189.77	474.352	8.54038
ENST00000080059	4095	3917.77	568.98	5.72576
ENST00000081029	1888	1710.77	1471.31	33.9069
ENST00000082259	2633	2455.77	0	0
ENST00000083182	6468	6290.77	842	5.27695
ENST00000084795	612	434.771	28311.4	2567.29
ENST00000084798	1844	1666.77	72.4207	1.71302
ENST00000085068	1122	944.771	913.707	38.129
ENST00000085079	2355	2177.77	338.485	6.12776
ENST00000085219	3268	3090.77	11844.2	151.083
ENST00000086933	1033	855.771	0	0
ENST00000155093	5239	5061.77	82.7278	0.644353
ENST00000155674	1735	1557.77	136.999	3.46729
ENST00000155840	3245	3067.77	27	0.346989
ENST00000155858	3929	3751.77	0	0
ENST00000155926	4391	4213.77	114.056	1.06714
ENST00000156084	2740	2562.77	132.643	2.04056
ENST00000156109	1735	1557.77	1132	28.6495
ENST00000156471	5945	5767.77	1524	10.4172
ENST00000156499	1060	882.771	2	0.0893217
ENST00000156626	2570	2392.77	0	0
ENST00000156825	2559	2381.77	19.985	0.33081
ENST00000157600	1851	1673.77	669.705	15.7748
ENST00000157812	1591	1413.77	2954.46	82.3899
ENST00000158009	1388	1210.77	2.89106	0.094139
ENST00000158149	3797	3619.77	134.786	1.46804
ENST00000158166	2459	2281.77	0	0
ENST00000158526	1240	1062.77	23.2033	0.860766
ENST00000158762	2512	2334.77	3607.96	60.9246
ENST00000158771	4209	4031.77	493.388	4.82468
ENST00000159060	2042	1864.77	0	0
ENST00000159087	4152	3974.77	88	0.872862
ENST00000159111	5593	5415.77	3238.35	23.5743
ENST00000159647	2964	2786.77	0	0
ENST00000160262	1934	1756.77	7644.95	171.567
ENST00000160298	3889	3711.77	86.9685	0.923753
ENST00000160373	5970	5792.77	0	0
ENST00000160382	1537	1359.77	0	0
ENST00000160713	558	380.771	0	0
ENST00000160740	6111	5933.77	41.728	0.27725
ENST00000160827	2113	1935.77	2651.97	54.0118
ENST00000161006	1386	1208.77	0	0
ENST00000161559	3519	3341.77	284.151	3.35234
ENST00000161863	6316	6138.77	800	5.13788
ENST00000162023	1623	1445.77	375.725	10.2458
ENST00000162044	1820	1642.77	625.251	15.0056
ENST00000162330	3221	3043.77	909.281	11.7777
ENST00000162391	5523	5345.77	494	3.64327
ENST00000162749	2223	2045.77	371.895	7.16701
ENST00000163416	2969	2791.77	862.587	12.1814
ENST00000164024	11956	11778.8	316.985	1.061
ENST00000164133	2745	2567.77	426.585	6.54974
ENST00000164139	3198	3020.77	0	0
ENST00000164227	2038	1860.77	787.713	16.6898
ENST00000164247	4273	4095.77	0	0
ENST00000164305	2172	1994.77	367.677	7.26689
ENST00000164640	3689	3511.77	0	0
ENST00000165524	264	95.7914	0	0
ENST00000165698	3857	3679.77	0	0
ENST00000166133	489	311.803	0	0
ENST00000166139	2501	2323.77	1461.32	24.7929
ENST00000166244	4943	4765.77	0	0
ENST00000166345	2672	2494.77	642.537	10.1541
ENST00000166534	2230	2052.77	211.953	4.07074
ENST00000167106	5724	5546.77	424.464	3.017
ENST00000167462	3480	3302.77	0	0
ENST00000167586	1662	1484.77	0	0
ENST00000167588	1737	1559.77	0	0
ENST00000167825	3443	3265.77	6.11751	0.0738523
ENST00000168148	1024	846.771	0	0
ENST00000168216	960	782.771	3016.6	151.935
ENST00000168712	1220	1042.77	0	0
ENST00000168977	1126	948.771	0	0
ENST00000169293	2440	2262.77	0	0
ENST00000169298	4645	4467.77	1.25151e-06	1.10438e-08
ENST00000169551	1527	1349.77	874.925	25.5556
ENST00000169565	891	713.771	0	0
ENST00000170150	1898	1720.77	0	0
ENST00000170168	4578	4400.77	1096	9.81876
ENST00000170447	2848	2670.77	966.956	14.274
ENST00000170564	3492	3314.77	333	3.96064
ENST00000170630	3446	3268.77	1119.41	13.5015
ENST00000171000	3604	3426.77	21.5346	0.247757
ENST00000171111	2955	2777.77	175.166	2.48616
ENST00000171214	1714	1536.77	0	0
ENST00000171757	1714	1536.77	492.283	12.6293
ENST00000171887	10331	10153.8	8.57815	0.0333074
ENST00000172229	3417	3239.77	6.73143	0.0819158
ENST00000172853	20577	20399.8	0	0
ENST00000173229	5954	5776.77	0.0201271	0.000137364
ENST00000173527	1940	1762.77	862	19.2791
ENST00000173898	4647	4469.77	0	0
ENST00000174618	4996	4818.77	362	2.96174
ENST00000174621	4170	3992.77	0	0
ENST00000174653	3661	3483.77	0	0
ENST00000175091	1765	1587.77	1179	29.2753
ENST00000175238	3367	3189.77	0	0
ENST00000175506	2356	2178.77	13.019	0.235582
ENST00000175756	3669	3491.77	2952.95	33.3415
ENST00000176183	1375	1197.77	4	0.131662
ENST00000176195	366	190.209	0	0
ENST00000176643	3928	3750.77	20.4715	0.215181
ENST00000176763	6060	5882.77	6849.07	45.9013
ENST00000177648	4537	4359.77	722.655	6.53495
ENST00000177694	2572	2394.77	123	2.02496
ENST00000177742	1040	862.771	202.415	9.24957
ENST00000178638	6413	6235.77	3.23348	0.0204435
ENST00000178640	2347	2169.77	536.979	9.75705
ENST00000179259	1361	1183.77	849	28.2758
ENST00000179765	8844	8666.77	24.2271	0.11021
ENST00000179882	3940	3762.77	0	0
ENST00000180166	1688	1510.77	0	0
ENST00000180173	3850	3672.77	20.4504	0.219525
ENST00000181383	1717	1539.77	0	0
ENST00000181796	3785	3607.77	0	0
ENST00000181839	7298	7120.77	537.991	2.97867
ENST00000182096	4782	4604.77	11.1321	0.0953114
ENST00000182290	1318	1140.77	11	0.380162
ENST00000182377	2095	1917.77	6.25204	0.128529
ENST00000182527	6908	6730.77	558	3.26847
ENST00000183605	3520	3342.77	0	0
ENST00000184183	1614	1436.77	0	0
ENST00000184266	671	493.771	2706	216.061
ENST00000184956	3932	3754.77	525	5.51253
ENST00000185150	2433	2255.77	727.763	12.7195
