target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	926.044	2676.37	113.995
ENST00000000412	2756	2579.04	3765.7	57.5914
ENST00000000442	2215	2038.04	616.6	11.9333
ENST00000001008	2267	2090.04	7949.65	150.025
ENST00000001146	4732	4555.04	0	0
ENST00000002125	2176	1999.04	533.626	10.5289
ENST00000002165	2356	2179.04	1245.74	22.5492
ENST00000002501	2079	1902.04	1823.88	37.8222
ENST00000002596	8031	7854.04	15	0.0753301
ENST00000002829	3802	3625.04	0	0
ENST00000003084	6128	5951.04	0	0
ENST00000003100	3210	3033.04	2950.02	38.3634
ENST00000003302	4669	4492.04	17.8995	0.157169
ENST00000003583	2544	2367.04	0	0
ENST00000003912	5481	5304.04	404.036	3.00458
ENST00000004103	1261	1084.04	0	0
ENST00000004531	7560	7383.04	0	0
ENST00000004921	1324	1147.04	0	0
ENST00000004980	4838	4661.04	322.833	2.7319
ENST00000004982	1457	1280.04	18	0.554649
ENST00000005082	2021	1844.04	213.881	4.5748
ENST00000005178	3576	3399.04	0	0
ENST00000005180	526	349.044	0	0
ENST00000005226	2700	2523.04	0	0
ENST00000005257	2880	2703.04	1698	24.7774
ENST00000005259	4572	4395.04	212.974	1.91132
ENST00000005260	3622	3445.04	1596	18.2729
ENST00000005284	3088	2911.04	3	0.0406483
ENST00000005286	3480	3303.04	81.2136	0.969806
ENST00000005340	3018	2841.04	1310.01	18.1873
ENST00000005374	993	816.044	0	0
ENST00000005386	2332	2155.04	992	18.1562
ENST00000005558	1834	1657.04	53.1306	1.26468
ENST00000005756	2224	2047.04	0	0
ENST00000005995	1101	924.044	0	0
ENST00000006015	2295	2118.04	0	0
ENST00000006053	3321	3144.04	968.446	12.1495
ENST00000006101	886	709.044	91.6733	5.09964
ENST00000006251	1767	1590.04	652.72	16.1916
ENST00000006275	805	628.044	643.848	40.4356
ENST00000006658	2719	2542.04	266.041	4.12796
ENST00000006724	2489	2312.04	0	0
ENST00000006750	1269	1092.04	1125.98	40.6689
ENST00000006777	1802	1625.04	438.72	10.6486
ENST00000006967	2434	2257.04	3.10757	0.0543064
ENST00000007264	2050	1873.04	725.66	15.2811
ENST00000007390	1243	1066.04	1863.96	68.9655
ENST00000007414	3640	3463.04	322.085	3.66845
ENST00000007510	4401	4224.04	16.0823	0.150173
ENST00000007516	717	540.044	2440.65	178.257
ENST00000007633	2807	2630.04	3.86203	0.0579193
ENST00000007660	1790	1613.04	0	0
ENST00000007699	1590	1413.04	0	0
ENST00000007708	2384	2207.04	195.615	3.49592
ENST00000007722	3665	3488.04	0	0
ENST00000007735	1287	1110.04	0	0
ENST00000007969	1629	1452.04	179.83	4.88486
ENST00000008180	1056	879.044	112.482	5.04709
ENST00000008391	1711	1534.04	0	0
ENST00000008440	1667	1490.04	0	0
ENST00000008527	3267	3090.04	138.385	1.76642
ENST00000008876	2566	2389.04	0	0
ENST00000008938	720	543.044	0	0
ENST00000009041	1728	1551.04	484.701	12.326
ENST00000009105	2612	2435.04	0	0
ENST00000009180	1169	992.044	859.039	34.1549
ENST00000009530	981	804.044	11758.4	576.819
ENST00000009589	626	449.044	41556.8	3650.26
ENST00000010132	1816	1639.04	0	0
ENST00000010299	1050	873.044	5.94048	0.268384
