target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	926.158	2853.87	121.533
ENST00000000412	2756	2579.16	3810.03	58.2634
ENST00000000442	2215	2038.16	612.4	11.8507
ENST00000001008	2267	2090.16	7982.99	150.637
ENST00000001146	4732	4555.16	0	0
ENST00000002125	2176	1999.16	514	10.1406
ENST00000002165	2356	2179.16	1239.22	22.4288
ENST00000002501	2079	1902.16	1825.54	37.8522
ENST00000002596	8031	7854.16	12	0.0602598
ENST00000002829	3802	3625.16	0	0
ENST00000003084	6128	5951.16	0	0
ENST00000003100	3210	3033.16	3109.04	40.4276
ENST00000003302	4669	4492.16	120.928	1.06174
ENST00000003583	2544	2367.16	0	0
ENST00000003912	5481	5304.16	355.222	2.64137
ENST00000004103	1261	1084.16	0	0
ENST00000004531	7560	7383.16	0	0
ENST00000004921	1324	1147.16	0	0
ENST00000004980	4838	4661.16	369.728	3.12849
ENST00000004982	1457	1280.16	26	0.801043
ENST00000005082	2021	1844.16	165.489	3.53929
ENST00000005178	3576	3399.16	1	0.0116031
ENST00000005180	526	349.158	0	0
ENST00000005226	2700	2523.16	0	0
ENST00000005257	2880	2703.16	1633.73	23.8372
ENST00000005259	4572	4395.16	240.475	2.15795
ENST00000005260	3622	3445.16	1619	18.5346
ENST00000005284	3088	2911.16	1	0.0135482
ENST00000005286	3480	3303.16	151.567	1.80976
ENST00000005340	3018	2841.16	1176.2	16.3279
ENST00000005374	993	816.158	26.5093	1.28106
ENST00000005386	2332	2155.16	902.718	16.5203
ENST00000005558	1834	1657.16	23.6594	0.563101
ENST00000005756	2224	2047.16	0	0
ENST00000005995	1101	924.158	0	0
ENST00000006015	2295	2118.16	0	0
ENST00000006053	3321	3144.16	935.726	11.7379
ENST00000006101	886	709.158	88.7019	4.93328
ENST00000006251	1767	1590.16	648.491	16.0846
ENST00000006275	805	628.158	716.257	44.9724
ENST00000006658	2719	2542.16	288.869	4.48172
ENST00000006724	2489	2312.16	0	0
ENST00000006750	1269	1092.16	1035.25	37.3858
ENST00000006777	1802	1625.16	333.185	8.08603
ENST00000006967	2434	2257.16	0	0
ENST00000007264	2050	1873.16	729.271	15.3554
ENST00000007390	1243	1066.16	1759.9	65.1047
ENST00000007414	3640	3463.16	354	4.03159
ENST00000007510	4401	4224.16	24.4842	0.228609
ENST00000007516	717	540.158	2428.12	177.295
ENST00000007633	2807	2630.16	12.0001	0.179949
ENST00000007660	1790	1613.16	0	0
ENST00000007699	1590	1413.16	0	0
ENST00000007708	2384	2207.16	182.97	3.26959
ENST00000007722	3665	3488.16	5.10522	0.0577251
ENST00000007735	1287	1110.16	0	0
ENST00000007969	1629	1452.16	196.2	5.32881
ENST00000008180	1056	879.158	134.786	6.04675
ENST00000008391	1711	1534.16	0	0
ENST00000008440	1667	1490.16	1.99806	0.0528837
ENST00000008527	3267	3090.16	137	1.74858
ENST00000008876	2566	2389.16	0	0
ENST00000008938	720	543.158	0	0
ENST00000009041	1728	1551.16	290.842	7.39515
ENST00000009105	2612	2435.16	0	0
ENST00000009180	1169	992.158	849.635	33.7752
ENST00000009530	981	804.158	11289.4	553.7
ENST00000009589	626	449.158	41328.2	3629.05
ENST00000010132	1816	1639.16	0	0
ENST00000010299	1050	873.158	0	0
ENST00000010338	1767	1590.16	164.143	4.07125
ENST00000010404	901	724.158	0	0
ENST00000011292	1487	1310.16	0	0
ENST00000011473	2127	1950.16	21.6536	0.437931
ENST00000011619	3113	2936.16	1014.25	13.6242
ENST00000011653	3114	2937.16	4063.03	54.5593
ENST00000011684	2881	2704.16	142.527	2.0788
ENST00000011691	815	638.158	630.062	38.9405
ENST00000011700	10969	10792.2	289.17	1.05679
ENST00000011898	4323	4146.16	0.000183899	1.74936e-06
ENST00000011989	951	774.158	0	0
ENST00000012049	2310	2133.16	573.585	10.6052
ENST00000012134	9524	9347.16	550.419	2.32252
ENST00000012443	2109	1932.16	2212.58	45.1651
ENST00000013034	796	619.158	0	0
ENST00000013070	3694	3517.16	2936.88	32.9336
ENST00000013125	4354	4177.16	1047.58	9.89123
ENST00000013222	2559	2382.16	13	0.215238
ENST00000013807	1278	1101.16	312.82	11.2045
ENST00000014914	7362	7185.16	195.605	1.07372
ENST00000014930	1173	996.158	3	0.118779
ENST00000014935	2652	2475.16	74.2295	1.18282
ENST00000016171	2356	2179.16	451.963	8.18014
ENST00000016913	1167	990.158	0	0
ENST00000016946	7253	7076.16	430.301	2.39839
ENST00000017003	3507	3330.16	1268	15.0176
ENST00000019019	1986	1809.16	51.9073	1.13161
ENST00000019103	1865	1688.16	0	0
ENST00000019317	4368	4191.16	0	0
ENST00000020673	4183	4006.16	0	0
ENST00000020926	5144	4967.16	0	0
ENST00000020945	2088	1911.16	0	0
ENST00000022615	1355	1178.16	5488.86	183.749
ENST00000023064	1761	1584.16	0	0
ENST00000023897	2083	1906.16	0	0
ENST00000023939	1650	1473.16	3571.73	95.6257
ENST00000024061	3546	3369.16	5.7708e-07	6.75554e-09
ENST00000025008	6635	6458.16	295.707	1.80592
ENST00000025301	9913	9736.16	1615	6.54231
ENST00000025399	1442	1265.16	0	0
ENST00000025469	1540	1363.16	490.176	14.1825
ENST00000026218	2846	2669.16	258.032	3.81282
ENST00000027335	3693	3516.16	3.86512	0.0433551
ENST00000029410	1747	1570.16	480.89	12.0795
ENST00000031135	1244	1067.16	43.9375	1.62388
ENST00000031146	5192	5015.16	1885.42	14.8276
ENST00000033079	5465	5288.16	781.236	5.82671
ENST00000034275	1762	1585.16	318.27	7.91898
ENST00000035307	3973	3796.16	864.627	8.98319
ENST00000035383	5000	4823.16	0	0
ENST00000037243	1002	825.158	3450.05	164.905
ENST00000037502	2095	1918.16	3552	73.0356
ENST00000037869	1810	1633.16	2032.11	49.0756
ENST00000038176	3569	3392.16	1639.89	19.0671
ENST00000039007	1585	1408.16	0	0
ENST00000039989	4469	4292.16	832.083	7.64605
ENST00000040584	3371	3194.16	1	0.0123478
ENST00000040663	1735	1558.16	339.028	8.58163
ENST00000040738	10565	10388.2	1434.38	5.44591
ENST00000040877	5130	4953.16	2089	16.6342
ENST00000042381	4051	3874.16	798.286	8.12694
ENST00000042931	1908	1731.16	0	0
ENST00000043402	2157	1980.16	0	0
ENST00000044462	1254	1077.16	3942.31	144.35
ENST00000045083	4279	4102.16	0	0
ENST00000045347	1410	1233.16	0	0
ENST00000046087	1213	1036.16	0	0
ENST00000046640	2866	2689.16	271.145	3.97677
ENST00000046794	4678	4501.16	787.774	6.90276
ENST00000050961	11091	10914.2	0	0
ENST00000052569	4590	4413.16	755.25	6.74975
ENST00000052754	2392	2215.16	0	0
ENST00000053243	994	817.158	3647.72	176.06
ENST00000053468	2110	1933.16	984.199	20.0799
ENST00000053469	1874	1697.16	0	0
ENST00000053867	2148	1971.16	12436.5	248.841
ENST00000054650	1366	1189.16	335.322	11.1216
ENST00000054666	2205	2028.16	349.451	6.79564
ENST00000054668	420	243.653	0	0
ENST00000054950	2572	2395.16	3018.96	49.713
ENST00000055077	1695	1518.16	2291.38	59.5286
ENST00000055335	3421	3244.16	130.326	1.58443
ENST00000055682	11719	11542.2	659.934	2.25507
ENST00000056217	5544	5367.16	274.016	2.01362
ENST00000056233	3686	3509.16	1202.1	13.5108
ENST00000057513	2416	2239.16	0	0
ENST00000060969	2190	2013.16	111.518	2.1848
ENST00000061240	6708	6531.16	0	0
ENST00000062104	1294	1117.16	0	0
ENST00000064571	3024	2847.16	0	0
ENST00000064724	2169	1992.16	0	0
ENST00000064778	7296	7119.16	1508.98	8.3599
ENST00000064780	3535	3358.16	371.512	4.36332
ENST00000066544	5801	5624.16	1647.79	11.5556
ENST00000070846	4241	4064.16	0	0
ENST00000072516	4697	4520.16	0	0
ENST00000072644	1803	1626.16	327.137	7.93437
ENST00000072869	2377	2200.16	603.567	10.8198
ENST00000074304	6752	6575.16	2205.09	13.2271
ENST00000075120	3915	3738.16	2195	23.1592
ENST00000075322	2651	2474.16	503.054	8.01923
ENST00000075430	3538	3361.16	193.678	2.27268
ENST00000075503	2995	2818.16	0	0
