target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	926.035	2725.13	116.076
ENST00000000412	2756	2579.04	3767.74	57.6246
ENST00000000442	2215	2038.04	518.823	10.0413
ENST00000001008	2267	2090.04	8065.52	152.217
ENST00000001146	4732	4555.04	0	0
ENST00000002125	2176	1999.04	531.346	10.4843
ENST00000002165	2356	2179.04	1339.62	24.2495
ENST00000002501	2079	1902.04	1877.13	38.9278
ENST00000002596	8031	7854.04	13.5415	0.0680078
ENST00000002829	3802	3625.04	0	0
ENST00000003084	6128	5951.04	0	0
ENST00000003100	3210	3033.04	3009.21	39.1345
ENST00000003302	4669	4492.04	95.0487	0.834617
ENST00000003583	2544	2367.04	0	0
ENST00000003912	5481	5304.04	385.626	2.86777
ENST00000004103	1261	1084.04	0	0
ENST00000004531	7560	7383.04	0	0
ENST00000004921	1324	1147.04	0	0
ENST00000004980	4838	4661.04	305.9	2.58869
ENST00000004982	1457	1280.04	25	0.770375
ENST00000005082	2021	1844.04	204.405	4.37227
ENST00000005178	3576	3399.04	1	0.0116046
ENST00000005180	526	349.036	0	0
ENST00000005226	2700	2523.04	0	0
ENST00000005257	2880	2703.04	1633.64	23.839
ENST00000005259	4572	4395.04	224.649	2.01617
ENST00000005260	3622	3445.04	1591	18.2163
ENST00000005284	3088	2911.04	2	0.0270998
ENST00000005286	3480	3303.04	94.0524	1.12316
ENST00000005340	3018	2841.04	1252.96	17.3958
ENST00000005374	993	816.035	23.6571	1.1435
ENST00000005386	2332	2155.04	842.985	15.4294
ENST00000005558	1834	1657.04	33.4499	0.796247
ENST00000005756	2224	2047.04	0	0
ENST00000005995	1101	924.035	0	0
ENST00000006015	2295	2118.04	0	0
ENST00000006053	3321	3144.04	925.884	11.6159
ENST00000006101	886	709.035	85.8895	4.77811
ENST00000006251	1767	1590.04	685.778	17.0122
ENST00000006275	805	628.035	695.555	43.6849
ENST00000006658	2719	2542.04	280.959	4.3596
ENST00000006724	2489	2312.04	0	0
ENST00000006750	1269	1092.04	1059.9	38.2836
ENST00000006777	1802	1625.04	394.563	9.57718
ENST00000006967	2434	2257.04	0	0
ENST00000007264	2050	1873.04	695.392	14.6443
ENST00000007390	1243	1066.04	1817.88	67.2632
ENST00000007414	3640	3463.04	335	3.81568
ENST00000007510	4401	4224.04	55.588	0.519084
ENST00000007516	717	540.035	2348.56	171.539
ENST00000007633	2807	2630.04	11	0.164974
ENST00000007660	1790	1613.04	0	0
ENST00000007699	1590	1413.04	0	0
ENST00000007708	2384	2207.04	209.785	3.74929
ENST00000007722	3665	3488.04	0	0
ENST00000007735	1287	1110.04	0	0
ENST00000007969	1629	1452.04	212.847	5.78196
ENST00000008180	1056	879.035	123.474	5.54055
ENST00000008391	1711	1534.04	0	0
ENST00000008440	1667	1490.04	0	0
ENST00000008527	3267	3090.04	134	1.71051
ENST00000008876	2566	2389.04	0	0
ENST00000008938	720	543.035	0	0
ENST00000009041	1728	1551.04	339.289	8.62844
ENST00000009105	2612	2435.04	0	0
ENST00000009180	1169	992.035	834.122	33.1655
ENST00000009530	981	804.035	11443.4	561.389
ENST00000009589	626	449.036	41110.1	3611.21
ENST00000010132	1816	1639.04	0	0
ENST00000010299	1050	873.035	1.05515e-08	4.76723e-10
ENST00000010338	1767	1590.04	187.847	4.65995
ENST00000010404	901	724.035	0	0
ENST00000011292	1487	1310.04	0	0
ENST00000011473	2127	1950.04	0	0
ENST00000011619	3113	2936.04	1003.24	13.4781
ENST00000011653	3114	2937.04	4029.47	54.1157
ENST00000011684	2881	2704.04	124.766	1.81999
ENST00000011691	815	638.035	728	45.006
ENST00000011700	10969	10792	320.108	1.16998
ENST00000011898	4323	4146.04	0	0
ENST00000011989	951	774.035	0	0
ENST00000012049	2310	2133.04	611.595	11.3097
ENST00000012134	9524	9347.04	329.218	1.38929
ENST00000012443	2109	1932.04	2283.9	46.6279
ENST00000013034	796	619.035	0	0
ENST00000013070	3694	3517.04	3069.56	34.4258
ENST00000013125	4354	4177.04	966.925	9.1308
ENST00000013222	2559	2382.04	14.9216	0.247088
ENST00000013807	1278	1101.04	287.859	10.3125
ENST00000014914	7362	7185.04	202.27	1.11042
ENST00000014930	1173	996.035	2.79488	0.110681
ENST00000014935	2652	2475.04	50.9939	0.812682
ENST00000016171	2356	2179.04	514.468	9.31276
ENST00000016913	1167	990.035	0	0
ENST00000016946	7253	7076.04	127.43	0.710338
ENST00000017003	3507	3330.04	1300.96	15.4099
ENST00000019019	1986	1809.04	35.8419	0.781498
ENST00000019103	1865	1688.04	0	0
ENST00000019317	4368	4191.04	26.4318	0.248765
ENST00000020673	4183	4006.04	0	0
ENST00000020926	5144	4967.04	0	0
ENST00000020945	2088	1911.04	0	0
ENST00000022615	1355	1178.04	5595.48	187.354
ENST00000023064	1761	1584.04	0	0
ENST00000023897	2083	1906.04	0	0
ENST00000023939	1650	1473.04	3457.81	92.5916
ENST00000024061	3546	3369.04	0	0
ENST00000025008	6635	6458.04	297.655	1.81801
ENST00000025301	9913	9736.04	1621	6.56727
ENST00000025399	1442	1265.04	0	0
ENST00000025469	1540	1363.04	492.013	14.2382
ENST00000026218	2846	2669.04	223.528	3.3034
ENST00000027335	3693	3516.04	11.8067	0.132452
ENST00000029410	1747	1570.04	529.72	13.3082
ENST00000031135	1244	1067.04	0	0
ENST00000031146	5192	5015.04	1954.95	15.3761
ENST00000033079	5465	5288.04	813.528	6.06823
