target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.798	2780.2	118.402
ENST00000000412	2756	2578.8	3800.54	58.1067
ENST00000000442	2215	2037.8	554.666	10.7317
ENST00000001008	2267	2089.8	7857.16	148.238
ENST00000001146	4732	4554.8	0	0
ENST00000002125	2176	1998.8	466.207	9.19619
ENST00000002165	2356	2178.8	1253.12	22.6764
ENST00000002501	2079	1901.8	1852.54	38.4062
ENST00000002596	8031	7853.8	9.29243	0.0466496
ENST00000002829	3802	3624.8	0	0
ENST00000003084	6128	5950.8	0	0
ENST00000003100	3210	3032.8	3044.6	39.5808
ENST00000003302	4669	4491.8	64.2775	0.564205
ENST00000003583	2544	2366.8	0	0
ENST00000003912	5481	5303.8	335.667	2.49528
ENST00000004103	1261	1083.8	4.47513	0.1628
ENST00000004531	7560	7382.8	0	0
ENST00000004921	1324	1146.8	0	0
ENST00000004980	4838	4660.8	308.286	2.6079
ENST00000004982	1457	1279.8	23	0.708573
ENST00000005082	2021	1843.8	202.367	4.32737
ENST00000005178	3576	3398.8	0	0
ENST00000005180	526	348.798	0	0
ENST00000005226	2700	2522.8	0	0
ENST00000005257	2880	2702.8	1659	24.2009
ENST00000005259	4572	4394.8	190.179	1.70616
ENST00000005260	3622	3444.8	1603	18.3471
ENST00000005284	3088	2910.8	0	0
ENST00000005286	3480	3302.8	130.915	1.56281
ENST00000005340	3018	2840.8	1270.93	17.6392
ENST00000005374	993	815.798	5.51161	0.266375
ENST00000005386	2332	2154.8	833.904	15.2584
ENST00000005558	1834	1656.8	48.052	1.14351
ENST00000005756	2224	2046.8	0	0
ENST00000005995	1101	923.798	0	0
ENST00000006015	2295	2117.8	0	0
ENST00000006053	3321	3143.8	888.774	11.1464
ENST00000006101	886	708.798	87.281	4.85506
ENST00000006251	1767	1589.8	585.675	14.5249
ENST00000006275	805	627.798	749.604	47.0771
ENST00000006658	2719	2541.8	344.766	5.34787
ENST00000006724	2489	2311.8	0	0
ENST00000006750	1269	1091.8	970.973	35.0641
ENST00000006777	1802	1624.8	337.046	8.17877
ENST00000006967	2434	2256.8	0	0
ENST00000007264	2050	1872.8	779.121	16.4026
ENST00000007390	1243	1065.8	1801.86	66.6569
ENST00000007414	3640	3462.8	337.423	3.8419
ENST00000007510	4401	4223.8	5.16539e-06	4.82167e-08
ENST00000007516	717	539.798	2330.98	170.257
ENST00000007633	2807	2629.8	0	0
ENST00000007660	1790	1612.8	0	0
ENST00000007699	1590	1412.8	0	0
ENST00000007708	2384	2206.8	192.427	3.43796
ENST00000007722	3665	3487.8	1.81509	0.0205185
ENST00000007735	1287	1109.8	0	0
ENST00000007969	1629	1451.8	180.082	4.89059
ENST00000008180	1056	878.798	168.582	7.56343
ENST00000008391	1711	1533.8	0	0
ENST00000008440	1667	1489.8	0	0
ENST00000008527	3267	3089.8	149.644	1.90953
ENST00000008876	2566	2388.8	0	0
ENST00000008938	720	542.798	0	0
ENST00000009041	1728	1550.8	654.255	16.6337
