target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	926.101	2809.51	119.665
ENST00000000412	2756	2579.1	3826.67	58.5258
ENST00000000442	2215	2038.1	599.993	11.6122
ENST00000001008	2267	2090.1	8111.54	153.084
ENST00000001146	4732	4555.1	0	0
ENST00000002125	2176	1999.1	477.867	9.42903
ENST00000002165	2356	2179.1	1258.23	22.776
ENST00000002501	2079	1902.1	1873.08	38.8434
ENST00000002596	8031	7854.1	20	0.100445
ENST00000002829	3802	3625.1	0	0
ENST00000003084	6128	5951.1	0	0
ENST00000003100	3210	3033.1	3112.61	40.4793
ENST00000003302	4669	4492.1	39.7037	0.348639
ENST00000003583	2544	2367.1	0	0
ENST00000003912	5481	5304.1	329.79	2.45256
ENST00000004103	1261	1084.1	0.909651	0.0330978
ENST00000004531	7560	7383.1	0	0
ENST00000004921	1324	1147.1	0	0
ENST00000004980	4838	4661.1	391.762	3.31534
ENST00000004982	1457	1280.1	23	0.708726
ENST00000005082	2021	1844.1	214.821	4.59501
ENST00000005178	3576	3399.1	1	0.0116046
ENST00000005180	526	349.101	0	0
ENST00000005226	2700	2523.1	0	0
ENST00000005257	2880	2703.1	1621.64	23.6639
ENST00000005259	4572	4395.1	194.375	1.74448
ENST00000005260	3622	3445.1	1549	17.7355
ENST00000005284	3088	2911.1	0	0
ENST00000005286	3480	3303.1	61.8748	0.738902
ENST00000005340	3018	2841.1	1241.67	17.2391
ENST00000005374	993	816.101	9.66937	0.467357
ENST00000005386	2332	2155.1	968.137	17.72
ENST00000005558	1834	1657.1	32.3574	0.770227
ENST00000005756	2224	2047.1	0	0
ENST00000005995	1101	924.101	0	0
ENST00000006015	2295	2118.1	0	0
ENST00000006053	3321	3144.1	972.949	12.2064
ENST00000006101	886	709.101	93.886	5.2226
ENST00000006251	1767	1590.1	630.032	15.629
ENST00000006275	805	628.101	748.201	46.9876
ENST00000006658	2719	2542.1	179.571	2.78636
ENST00000006724	2489	2312.1	0	0
