target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.71	2769.73	117.976
ENST00000000412	2756	2578.71	3826.9	58.5163
ENST00000000442	2215	2037.71	575.11	11.1286
ENST00000001008	2267	2089.71	8096.8	152.778
ENST00000001146	4732	4554.71	0	0
ENST00000002125	2176	1998.71	481.736	9.50368
ENST00000002165	2356	2178.71	1285.84	23.2712
ENST00000002501	2079	1901.71	1983.53	41.1269
ENST00000002596	8031	7853.71	24.9987	0.125509
ENST00000002829	3802	3624.71	0	0
ENST00000003084	6128	5950.71	0	0
ENST00000003100	3210	3032.71	3012.13	39.1629
ENST00000003302	4669	4491.71	41.9154	0.367955
ENST00000003583	2544	2366.71	0	0
ENST00000003912	5481	5303.71	393.914	2.92856
ENST00000004103	1261	1083.71	7.38235	0.268605
ENST00000004531	7560	7382.71	0	0
ENST00000004921	1324	1146.71	0	0
ENST00000004980	4838	4660.71	353.523	2.99088
ENST00000004982	1457	1279.71	17	0.523805
ENST00000005082	2021	1843.71	156.32	3.34314
ENST00000005178	3576	3398.71	0	0
ENST00000005180	526	348.71	0	0
ENST00000005226	2700	2522.71	0	0
ENST00000005257	2880	2702.71	1618	23.6054
ENST00000005259	4572	4394.71	168.457	1.51144
ENST00000005260	3622	3444.71	1597	18.2804
ENST00000005284	3088	2910.71	2	0.0270934
ENST00000005286	3480	3302.71	57.0893	0.681579
ENST00000005340	3018	2840.71	1284.48	17.8292
ENST00000005374	993	815.71	4.62181	0.223413
ENST00000005386	2332	2154.71	878.933	16.0842
ENST00000005558	1834	1656.71	53.1434	1.26484
ENST00000005756	2224	2046.71	0	0
ENST00000005995	1101	923.71	0	0
ENST00000006015	2295	2117.71	0	0
ENST00000006053	3321	3143.71	939.637	11.7855
ENST00000006101	886	708.71	92.5858	5.15119
ENST00000006251	1767	1589.71	651.781	16.1665
ENST00000006275	805	627.71	857.099	53.8398
ENST00000006658	2719	2541.71	231.926	3.59795
ENST00000006724	2489	2311.71	0	0
ENST00000006750	1269	1091.71	960.463	34.6901
ENST00000006777	1802	1624.71	350.528	8.50706
ENST00000006967	2434	2256.71	0	0
ENST00000007264	2050	1872.71	776.297	16.3452
ENST00000007390	1243	1065.71	1751.91	64.8193
ENST00000007414	3640	3462.71	355	4.04245
ENST00000007510	4401	4223.71	38.8379	0.362572
ENST00000007516	717	539.71	2377.33	173.685
ENST00000007633	2807	2629.71	9.01027	0.135102
ENST00000007660	1790	1612.71	0	0
ENST00000007699	1590	1412.71	0	0
ENST00000007708	2384	2206.71	151.737	2.7113
ENST00000007722	3665	3487.71	4.31833e-05	4.88211e-07
ENST00000007735	1287	1109.71	0	0
ENST00000007969	1629	1451.71	161.562	4.38826
ENST00000008180	1056	878.71	112.519	5.04908
ENST00000008391	1711	1533.71	0	0
ENST00000008440	1667	1489.71	0	0
ENST00000008527	3267	3089.71	163.176	2.08244
ENST00000008876	2566	2388.71	0	0
ENST00000008938	720	542.71	0	0
ENST00000009041	1728	1550.71	387.678	9.85763
ENST00000009105	2612	2434.71	0	0
ENST00000009180	1169	991.71	804.417	31.9837
ENST00000009530	981	803.71	11571.3	567.697
ENST00000009589	626	448.71	41169.4	3617.77
ENST00000010132	1816	1638.71	27.7411	0.667504
ENST00000010299	1050	872.71	0	0
ENST00000010338	1767	1589.71	207.817	5.15459
ENST00000010404	901	723.71	0	0
ENST00000011292	1487	1309.71	0	0
ENST00000011473	2127	1949.71	20.8408	0.421479
ENST00000011619	3113	2935.71	1101.85	14.7994
ENST00000011653	3114	2936.71	4063.54	54.5602
ENST00000011684	2881	2703.71	143.628	2.09465
ENST00000011691	815	637.71	710.04	43.9027
ENST00000011700	10969	10791.7	308.147	1.1259
ENST00000011898	4323	4145.71	3.80345e-05	3.61752e-07
ENST00000011989	951	773.71	0	0
ENST00000012049	2310	2132.71	624.129	11.5392
ENST00000012134	9524	9346.71	599.862	2.53061
ENST00000012443	2109	1931.71	2264.59	46.2253
ENST00000013034	796	618.71	0	0
ENST00000013070	3694	3516.71	3026.32	33.9321
ENST00000013125	4354	4176.71	1006.15	9.49862
ENST00000013222	2559	2381.71	19.0097	0.314716
ENST00000013807	1278	1100.71	322.656	11.5584
ENST00000014914	7362	7184.71	198.645	1.09018
ENST00000014930	1173	995.71	1	0.0396004
ENST00000014935	2652	2474.71	25.2149	0.401759
ENST00000016171	2356	2178.71	445.503	8.06275
ENST00000016913	1167	989.71	0	0
ENST00000016946	7253	7075.71	113.585	0.632967
ENST00000017003	3507	3329.71	1235	14.6249
ENST00000019019	1986	1808.71	44.5039	0.9702
ENST00000019103	1865	1687.71	0	0
ENST00000019317	4368	4190.71	0	0
ENST00000020673	4183	4005.71	0	0
ENST00000020926	5144	4966.71	0	0
ENST00000020945	2088	1910.71	0	0
ENST00000022615	1355	1177.71	5527.49	185.064
ENST00000023064	1761	1583.71	0	0
ENST00000023897	2083	1905.71	0	0
ENST00000023939	1650	1472.71	3549.19	95.0265
ENST00000024061	3546	3368.71	0.166023	0.00194329
ENST00000025008	6635	6457.71	307.717	1.87891
ENST00000025301	9913	9735.71	1616	6.54495
ENST00000025399	1442	1264.71	0	0
ENST00000025469	1540	1362.71	540.706	15.6455
ENST00000026218	2846	2668.71	229.73	3.39429
ENST00000027335	3693	3515.71	0	0
ENST00000029410	1747	1569.71	526.289	13.2202
ENST00000031135	1244	1066.71	22.2256	0.821559
ENST00000031146	5192	5014.71	1918.59	15.0858
ENST00000033079	5465	5287.71	757.853	5.65132
ENST00000034275	1762	1584.71	118.777	2.95538
ENST00000035307	3973	3795.71	861.281	8.94713
ENST00000035383	5000	4822.71	0	0
ENST00000037243	1002	824.71	3387.59	161.965
ENST00000037502	2095	1917.71	3511	72.1905
ENST00000037869	1810	1632.71	1969.01	47.5523
