target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.855	2758.22	117.48
ENST00000000412	2756	2578.86	3810.13	58.2628
ENST00000000442	2215	2037.86	687.046	13.2951
ENST00000001008	2267	2089.86	8017.1	151.279
ENST00000001146	4732	4554.86	0	0
ENST00000002125	2176	1998.86	492.131	9.70907
ENST00000002165	2356	2178.86	1286.7	23.2878
ENST00000002501	2079	1901.86	1842.36	38.2011
ENST00000002596	8031	7853.86	12	0.0602527
ENST00000002829	3802	3624.86	0	0
ENST00000003084	6128	5950.86	0	0
ENST00000003100	3210	3032.86	2916.1	37.9165
ENST00000003302	4669	4491.86	180.135	1.58143
ENST00000003583	2544	2366.86	0	0
ENST00000003912	5481	5303.86	348.543	2.59145
ENST00000004103	1261	1083.86	6.52833	0.237525
ENST00000004531	7560	7382.86	0	0
ENST00000004921	1324	1146.86	0	0
ENST00000004980	4838	4660.86	205.146	1.73571
ENST00000004982	1457	1279.86	26	0.801108
ENST00000005082	2021	1843.86	226.027	4.83406
ENST00000005178	3576	3398.86	0	0
ENST00000005180	526	348.855	0	0
ENST00000005226	2700	2522.86	0	0
ENST00000005257	2880	2702.86	1590.59	23.2068
ENST00000005259	4572	4394.86	253.308	2.27291
ENST00000005260	3622	3444.86	1623.29	18.5825
ENST00000005284	3088	2910.86	1	0.0135475
ENST00000005286	3480	3302.86	98.425	1.17515
ENST00000005340	3018	2840.86	1152.73	16.0014
ENST00000005374	993	815.855	9.20073	0.444721
ENST00000005386	2332	2154.86	879.415	16.0936
ENST00000005558	1834	1656.86	52.5419	1.25055
ENST00000005756	2224	2046.86	0	0
ENST00000005995	1101	923.855	0	0
ENST00000006015	2295	2117.86	0	0
ENST00000006053	3321	3143.86	886.54	11.1202
ENST00000006101	886	708.855	96.2146	5.35257
ENST00000006251	1767	1589.86	665.013	16.495
ENST00000006275	805	627.855	734.193	46.1136
ENST00000006658	2719	2541.86	280.525	4.3521
ENST00000006724	2489	2311.86	0	0
ENST00000006750	1269	1091.86	1093.71	39.5017
ENST00000006777	1802	1624.86	339.209	8.23249
ENST00000006967	2434	2256.86	0.468109	0.00817941
ENST00000007264	2050	1872.86	758.138	15.9633
ENST00000007390	1243	1065.86	1785.82	66.0722
ENST00000007414	3640	3462.86	355.884	4.05278
ENST00000007510	4401	4223.86	0.00842126	7.86225e-05
ENST00000007516	717	539.855	2371.69	173.244
ENST00000007633	2807	2629.86	9	0.134955
ENST00000007660	1790	1612.86	0	0
ENST00000007699	1590	1412.86	1	0.0279113
ENST00000007708	2384	2206.86	151.936	2.71498
ENST00000007722	3665	3487.86	0	0
ENST00000007735	1287	1109.86	0	0
ENST00000007969	1629	1451.86	178.081	4.83698
ENST00000008180	1056	878.855	103.416	4.64032
ENST00000008391	1711	1533.86	0	0
ENST00000008440	1667	1489.86	0	0
ENST00000008527	3267	3089.86	148	1.88887
ENST00000008876	2566	2388.86	0	0
ENST00000008938	720	542.855	0	0
ENST00000009041	1728	1550.86	533.107	13.5557
ENST00000009105	2612	2434.86	0	0
ENST00000009180	1169	991.855	833.367	33.1334
ENST00000009530	981	803.855	11524.7	565.368
ENST00000009589	626	448.855	41123.6	3612.96
ENST00000010132	1816	1638.86	89.5041	2.15368
ENST00000010299	1050	872.855	2.77645	0.125437
ENST00000010338	1767	1589.86	183.592	4.5538
ENST00000010404	901	723.855	0	0
ENST00000011292	1487	1309.86	0	0
ENST00000011473	2127	1949.86	25.8175	0.522145
ENST00000011619	3113	2935.86	1054.74	14.1673
ENST00000011653	3114	2936.86	4133.09	55.4971
ENST00000011684	2881	2703.86	131.168	1.91303
ENST00000011691	815	637.855	711.265	43.9732
ENST00000011700	10969	10791.9	241.989	0.884256
ENST00000011898	4323	4145.86	4.69735e-05	4.46804e-07
ENST00000011989	951	773.855	0	0
ENST00000012049	2310	2132.86	549.575	10.1612
ENST00000012134	9524	9346.86	358.706	1.51339
ENST00000012443	2109	1931.86	2317.68	47.3105
ENST00000013034	796	618.855	0	0
ENST00000013070	3694	3516.86	3058.29	34.2928
ENST00000013125	4354	4176.86	960.225	9.06571
ENST00000013222	2559	2381.86	14.0072	0.231908
ENST00000013807	1278	1100.86	346.355	12.4071
ENST00000014914	7362	7184.86	192.67	1.05749
