target_id	length	eff_length	est_counts	tpm
ENST00000000233	1103	925.806	2697	114.886
ENST00000000412	2756	2578.81	3786.53	57.9068
ENST00000000442	2215	2037.81	545.582	10.5585
ENST00000001008	2267	2089.81	7967.51	150.357
ENST00000001146	4732	4554.81	0	0
ENST00000002125	2176	1998.81	457.443	9.02553
ENST00000002165	2356	2178.81	1287	23.2952
ENST00000002501	2079	1901.81	1812.96	37.5949
ENST00000002596	8031	7853.81	13	0.0652784
ENST00000002829	3802	3624.81	0	0
ENST00000003084	6128	5950.81	0	0
ENST00000003100	3210	3032.81	3108.62	40.4231
ENST00000003302	4669	4491.81	102.781	0.902399
ENST00000003583	2544	2366.81	0	0
ENST00000003912	5481	5303.81	371.547	2.7627
ENST00000004103	1261	1083.81	9.63423	0.350568
ENST00000004531	7560	7382.81	0	0
ENST00000004921	1324	1146.81	0	0
ENST00000004980	4838	4660.81	324.667	2.74716
ENST00000004982	1457	1279.81	30	0.92445
ENST00000005082	2021	1843.81	217.824	4.65905
ENST00000005178	3576	3398.81	1	0.0116033
ENST00000005180	526	348.806	0	0
ENST00000005226	2700	2522.81	0	0
ENST00000005257	2880	2702.81	1619.7	23.6334
ENST00000005259	4572	4394.81	228.549	2.05091
ENST00000005260	3622	3444.81	1547.29	17.7138
ENST00000005284	3088	2910.81	0	0
ENST00000005286	3480	3302.81	48.0804	0.574105
ENST00000005340	3018	2840.81	1275.68	17.7095
ENST00000005374	993	815.806	15.2433	0.736882
ENST00000005386	2332	2154.81	920.774	16.852
ENST00000005558	1834	1656.81	66.5278	1.58357
ENST00000005756	2224	2046.81	0	0
ENST00000005995	1101	923.806	0	0
ENST00000006015	2295	2117.81	0	0
ENST00000006053	3321	3143.81	897.842	11.2629
ENST00000006101	886	708.806	90.2666	5.02234
ENST00000006251	1767	1589.81	605.687	15.0249
ENST00000006275	805	627.806	781.42	49.0869
ENST00000006658	2719	2541.81	446.243	6.92365
ENST00000006724	2489	2311.81	0	0
ENST00000006750	1269	1091.81	896.39	32.3786
ENST00000006777	1802	1624.81	337.727	8.19729
ENST00000006967	2434	2256.81	0	0
ENST00000007264	2050	1872.81	805.475	16.9616
ENST00000007390	1243	1065.81	1708.88	63.2324
ENST00000007414	3640	3462.81	357.124	4.06721
ENST00000007510	4401	4223.81	57.8055	0.539724
ENST00000007516	717	539.806	2466.34	180.186
ENST00000007633	2807	2629.81	0	0
ENST00000007660	1790	1612.81	0	0
ENST00000007699	1590	1412.81	1	0.0279141
ENST00000007708	2384	2206.81	146.556	2.61906
ENST00000007722	3665	3487.81	0	0
ENST00000007735	1287	1109.81	0	0
ENST00000007969	1629	1451.81	222.331	6.03945
ENST00000008180	1056	878.806	137.496	6.17027
ENST00000008391	1711	1533.81	0	0
ENST00000008440	1667	1489.81	5.76095	0.1525
ENST00000008527	3267	3089.81	158	2.01666
ENST00000008876	2566	2388.81	0	0
ENST00000008938	720	542.806	0	0
ENST00000009041	1728	1550.81	605.784	15.4052
ENST00000009105	2612	2434.81	0	0
ENST00000009180	1169	991.806	947.384	37.6709
